"evento_id","empleado_id","fecha_evento","mes_evento","tipo_evento","subtipo_evento","severidad","dias_perdidos","parte_cuerpo_afectada","turno_evento","hora_evento","descripcion_detalle","accion_correctiva","dias_time_to_fill","costo_estimado","area_empleado","puesto_empleado","antiguedad_meses_evento"
17999,1302,"2025-04-28","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24979.14","Pintura","Operario de Cabina",75
18000,1306,"2025-04-02","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25652.62","Pintura","Preparador de Superficie",39
18001,1306,"2025-04-26","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25652.62","Pintura","Preparador de Superficie",39
18002,1307,"2025-04-06","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25299.10","Pintura","Operario de Cabina",147
18003,1311,"2025-04-07","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23878.41","Pintura","Preparador de Superficie",75
18004,1311,"2025-04-08","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23878.41","Pintura","Preparador de Superficie",75
18005,1311,"2025-04-05","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23878.41","Pintura","Preparador de Superficie",75
18006,1316,"2025-04-25","2025-04-01","ausencia","Personal",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"25632.39","Pintura","Preparador de Superficie",75
18007,1319,"2025-04-03","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25212.53","Pintura","Preparador de Superficie",63
18008,1322,"2025-04-11","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"26140.08","Pintura","Preparador de Superficie",135
18009,1322,"2025-04-18","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"26140.08","Pintura","Preparador de Superficie",135
18010,1324,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"24989.27","Pintura","Operario de Cabina",75
18011,1324,"2025-04-19","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"24989.27","Pintura","Operario de Cabina",75
18012,1324,"2025-04-12","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"24989.27","Pintura","Operario de Cabina",75
18013,1326,"2025-04-08","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24780.24","Pintura","Operario de Cabina",111
18014,1331,"2025-04-21","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"24463.35","Pintura","Operario de Cabina",51
18015,1338,"2025-04-06","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24925.93","Pintura","Preparador de Superficie",63
18016,1338,"2025-04-03","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24925.93","Pintura","Preparador de Superficie",63
18017,1342,"2025-04-20","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25243.25","Pintura","Preparador de Superficie",87
18018,1342,"2025-04-02","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25243.25","Pintura","Preparador de Superficie",87
18019,1342,"2025-04-10","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25243.25","Pintura","Preparador de Superficie",87
18020,1342,"2025-04-27","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25243.25","Pintura","Preparador de Superficie",87
18021,1344,"2025-04-20","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23816.19","Pintura","Operario de Cabina",51
18022,1344,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23816.19","Pintura","Operario de Cabina",51
18023,1345,"2025-04-19","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25403.24","Pintura","Operario de Cabina",75
18024,1345,"2025-04-09","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25403.24","Pintura","Operario de Cabina",75
18025,1346,"2025-04-22","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25760.88","Pintura","Preparador de Superficie",51
18026,1351,"2025-04-10","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"26031.22","Pintura","Preparador de Superficie",39
18027,1354,"2025-04-06","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25629.19","Pintura","Operario de Cabina",99
18028,1354,"2025-04-26","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25629.19","Pintura","Operario de Cabina",99
18029,1354,"2025-04-28","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25629.19","Pintura","Operario de Cabina",99
18030,1354,"2025-04-02","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25629.19","Pintura","Operario de Cabina",99
18031,1358,"2025-04-04","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25955.80","Pintura","Operario de Cabina",159
18032,1358,"2025-04-25","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25955.80","Pintura","Operario de Cabina",159
18033,1362,"2025-04-16","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"34607.51","Pintura","Team Leader Pintura",123
18034,1363,"2025-04-13","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"37799.24","Pintura","Team Leader Pintura",123
18035,1363,"2025-04-25","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"37799.24","Pintura","Team Leader Pintura",123
18036,1363,"2025-04-22","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"37799.24","Pintura","Team Leader Pintura",123
18037,1365,"2025-04-04","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"35632.81","Pintura","Team Leader Pintura",123
18038,1365,"2025-04-24","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"35632.81","Pintura","Team Leader Pintura",123
18039,1367,"2025-04-23","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"35319.09","Pintura","Team Leader Pintura",135
18040,1367,"2025-04-24","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"35319.09","Pintura","Team Leader Pintura",135
18041,1372,"2025-04-23","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49815.78","Pintura","Supervisor de Pintura",135
18042,1372,"2025-04-15","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49815.78","Pintura","Supervisor de Pintura",135
18043,1372,"2025-04-26","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49815.78","Pintura","Supervisor de Pintura",135
18044,1372,"2025-04-17","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49815.78","Pintura","Supervisor de Pintura",135
18045,1374,"2025-04-13","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23856.78","Calidad","Técnico de Laboratorio",87
18046,1380,"2025-04-25","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24015.94","Calidad","Inspector de Calidad",63
18047,1381,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23965.92","Calidad","Técnico de Laboratorio",111
18048,1381,"2025-04-08","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23965.92","Calidad","Técnico de Laboratorio",111
18049,1381,"2025-04-23","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23965.92","Calidad","Técnico de Laboratorio",111
18050,1383,"2025-04-02","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24143.33","Calidad","Técnico de Laboratorio",135
18051,1388,"2025-04-18","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25004.04","Calidad","Inspector de Calidad",111
18052,1390,"2025-04-19","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24208.26","Calidad","Inspector de Calidad",87
18053,1392,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24526.46","Calidad","Inspector de Calidad",147
18054,1393,"2025-04-04","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24037.06","Calidad","Técnico de Laboratorio",63
18055,1394,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25516.33","Calidad","Inspector de Calidad",147
18056,1396,"2025-04-19","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24652.87","Calidad","Inspector de Calidad",87
18057,1396,"2025-04-22","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24652.87","Calidad","Inspector de Calidad",87
18058,1397,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24272.32","Calidad","Inspector de Calidad",135
18059,1399,"2025-04-14","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25851.73","Calidad","Inspector de Calidad",147
18060,1399,"2025-04-01","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25851.73","Calidad","Inspector de Calidad",147
18061,1402,"2025-04-07","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24367.92","Calidad","Inspector de Calidad",111
18062,1403,"2025-04-21","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25764.51","Calidad","Técnico de Laboratorio",147
18063,1405,"2025-04-10","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23966.25","Calidad","Técnico de Laboratorio",123
18064,1405,"2025-04-04","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23966.25","Calidad","Técnico de Laboratorio",123
18065,1407,"2025-04-19","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"26177.29","Calidad","Técnico de Laboratorio",75
18066,1408,"2025-04-26","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24406.12","Calidad","Técnico de Laboratorio",63
18067,1408,"2025-04-22","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24406.12","Calidad","Técnico de Laboratorio",63
18068,1411,"2025-04-04","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24718.38","Calidad","Técnico de Laboratorio",63
18069,1412,"2025-04-14","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24689.22","Calidad","Inspector de Calidad",147
18070,1414,"2025-04-15","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25196.06","Calidad","Técnico de Laboratorio",75
18071,1415,"2025-04-13","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"25304.44","Calidad","Inspector de Calidad",75
18072,1416,"2025-04-08","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"24528.30","Calidad","Inspector de Calidad",51
18073,1418,"2025-04-02","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"34758.78","Calidad","Team Leader Calidad",63
18074,1419,"2025-04-17","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"35827.95","Calidad","Team Leader Calidad",99
18075,1419,"2025-04-28","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"35827.95","Calidad","Team Leader Calidad",99
18076,1420,"2025-04-04","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"34612.36","Calidad","Team Leader Calidad",99
18077,1421,"2025-04-23","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"34822.44","Calidad","Team Leader Calidad",159
18078,1421,"2025-04-07","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"34822.44","Calidad","Team Leader Calidad",159
18079,1435,"2025-04-12","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26726.36","Mantenimiento Mecánico","Mecánico Especializado",51
18080,1438,"2025-04-27","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"26615.70","Mantenimiento Mecánico","Mecánico",99
18081,1439,"2025-04-17","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"26875.64","Mantenimiento Mecánico","Mecánico",51
18082,1444,"2025-04-12","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27454.70","Mantenimiento Mecánico","Mecánico Especializado",51
18083,1444,"2025-04-04","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27454.70","Mantenimiento Mecánico","Mecánico Especializado",51
18084,1445,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27018.86","Mantenimiento Mecánico","Mecánico Especializado",123
18085,1445,"2025-04-23","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27018.86","Mantenimiento Mecánico","Mecánico Especializado",123
18086,1448,"2025-04-01","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26342.69","Mantenimiento Mecánico","Mecánico Especializado",135
18087,1452,"2025-04-22","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26755.40","Mantenimiento Mecánico","Mecánico",135
18088,1452,"2025-04-07","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26755.40","Mantenimiento Mecánico","Mecánico",135
18089,1452,"2025-04-17","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26755.40","Mantenimiento Mecánico","Mecánico",135
18090,1453,"2025-04-18","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"28182.45","Mantenimiento Mecánico","Mecánico",63
18091,1457,"2025-04-10","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"27951.73","Mantenimiento Mecánico","Mecánico",75
18092,1457,"2025-04-22","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"27951.73","Mantenimiento Mecánico","Mecánico",75
18093,1458,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"27564.40","Mantenimiento Mecánico","Mecánico Especializado",159
18094,1463,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27375.58","Mantenimiento Mecánico","Mecánico Especializado",87
18095,1464,"2025-04-21","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"27562.74","Mantenimiento Mecánico","Mecánico Especializado",51
18096,1468,"2025-04-24","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"40748.42","Mantenimiento Mecánico","Team Leader Mantenimiento",147
18097,1469,"2025-04-04","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"40113.08","Mantenimiento Mecánico","Team Leader Mantenimiento",87
18098,1469,"2025-04-25","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"40113.08","Mantenimiento Mecánico","Team Leader Mantenimiento",87
18099,1470,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"38145.47","Mantenimiento Mecánico","Team Leader Mantenimiento",87
18100,1472,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"39417.42","Mantenimiento Mecánico","Team Leader Mantenimiento",27
18101,1473,"2025-04-24","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"40596.50","Mantenimiento Mecánico","Team Leader Mantenimiento",135
18102,1474,"2025-04-17","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"40375.03","Mantenimiento Mecánico","Team Leader Mantenimiento",87
18103,1474,"2025-04-17","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"40375.03","Mantenimiento Mecánico","Team Leader Mantenimiento",87
18104,1475,"2025-04-18","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"53166.87","Mantenimiento Mecánico","Supervisor de Mantenimiento",99
18105,1475,"2025-04-15","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"53166.87","Mantenimiento Mecánico","Supervisor de Mantenimiento",99
18106,1477,"2025-04-05","2025-04-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"94384.86","Mantenimiento Mecánico","Gerente de Mantenimiento",63
18107,1477,"2025-04-23","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"94384.86","Mantenimiento Mecánico","Gerente de Mantenimiento",63
18108,1477,"2025-04-19","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"94384.86","Mantenimiento Mecánico","Gerente de Mantenimiento",63
18109,1478,"2025-04-13","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"28254.23","Mantenimiento Eléctrico","Electricista Industrial",27
18110,1482,"2025-04-06","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26532.48","Mantenimiento Eléctrico","Electricista Industrial",63
18111,1482,"2025-04-07","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26532.48","Mantenimiento Eléctrico","Electricista Industrial",63
18112,1485,"2025-04-13","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"28027.43","Mantenimiento Eléctrico","Electricista Industrial",147
18113,1488,"2025-04-03","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"26218.55","Mantenimiento Eléctrico","Electricista Industrial",27
18114,1490,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"28116.55","Mantenimiento Eléctrico","Electricista Industrial",111
18115,1490,"2025-04-19","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"28116.55","Mantenimiento Eléctrico","Electricista Industrial",111
18116,1501,"2025-04-16","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"27862.94","Mantenimiento Eléctrico","Instrumentista",111
18117,1504,"2025-04-03","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27174.18","Mantenimiento Eléctrico","Electricista Industrial",75
18118,1504,"2025-04-28","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"27174.18","Mantenimiento Eléctrico","Electricista Industrial",75
18119,1507,"2025-04-21","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"40655.67","Mantenimiento Eléctrico","Team Leader Eléctrico",147
18120,1510,"2025-04-02","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"40702.36","Mantenimiento Eléctrico","Team Leader Eléctrico",51
18121,1511,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"38453.02","Mantenimiento Eléctrico","Team Leader Eléctrico",159
18122,1511,"2025-04-14","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"38453.02","Mantenimiento Eléctrico","Team Leader Eléctrico",159
18123,1511,"2025-04-04","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"38453.02","Mantenimiento Eléctrico","Team Leader Eléctrico",159
18124,1514,"2025-04-18","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24513.13","Logística","Chofer",123
18125,1517,"2025-04-22","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26132.80","Logística","Chofer",99
18126,1518,"2025-04-15","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25963.03","Logística","Operario de Almacén",111
18127,1518,"2025-04-16","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25963.03","Logística","Operario de Almacén",111
18128,1518,"2025-04-15","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"25963.03","Logística","Operario de Almacén",111
18129,1520,"2025-04-19","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24156.39","Logística","Chofer",111
18130,1520,"2025-04-17","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24156.39","Logística","Chofer",111
18131,1523,"2025-04-13","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25465.06","Logística","Chofer",27
18132,1523,"2025-04-09","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25465.06","Logística","Chofer",27
18133,1523,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25465.06","Logística","Chofer",27
18134,1528,"2025-04-14","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24049.14","Logística","Operario de Almacén",63
18135,1528,"2025-04-18","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24049.14","Logística","Operario de Almacén",63
18136,1528,"2025-04-09","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24049.14","Logística","Operario de Almacén",63
18137,1530,"2025-04-20","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24103.34","Logística","Chofer",171
18138,1532,"2025-04-15","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25767.48","Logística","Operario de Almacén",111
18139,1532,"2025-04-21","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25767.48","Logística","Operario de Almacén",111
18140,1534,"2025-04-18","2025-04-01","ausencia","Personal",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"23801.64","Logística","Operario de Almacén",51
18141,1538,"2025-04-25","2025-04-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"26110.81","Logística","Operario de Almacén",99
18142,1539,"2025-04-03","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25996.73","Logística","Operario de Almacén",159
18143,1542,"2025-04-03","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"34511.34","Logística","Team Leader Logística",75
18144,1543,"2025-04-16","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"36188.75","Logística","Team Leader Logística",39
18145,1543,"2025-04-22","2025-04-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"36188.75","Logística","Team Leader Logística",39
18146,1544,"2025-04-07","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"34839.33","Logística","Team Leader Logística",51
18147,1544,"2025-04-11","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"34839.33","Logística","Team Leader Logística",51
18148,1544,"2025-04-26","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"34839.33","Logística","Team Leader Logística",51
18149,1546,"2025-04-03","2025-04-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"35547.04","Logística","Team Leader Logística",75
18150,1546,"2025-04-20","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"35547.04","Logística","Team Leader Logística",75
18151,1546,"2025-04-09","2025-04-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"35547.04","Logística","Team Leader Logística",75
18152,1546,"2025-04-13","2025-04-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"35547.04","Logística","Team Leader Logística",75
